id	GSM317718_Control	GSM317719_Control	GSM317720_Control	GSM317721_Control	GSM317722_Control	GSM317711_Treat	GSM317712_Treat	GSM317713_Treat	GSM317714_Treat	GSM317715_Treat	GSM317716_Treat	GSM317717_Treat
ALDH3B2	3.55338279978381	3.26567066380818	3.41818701165867	3.46756830774099	3.43225106770038	3.48857993638926	3.40079619494627	3.43842865997895	3.38322040345232	3.41686158023719	4.02789817554538	3.37177245299219
ALDH4A1	10.8600742197663	10.0785573575771	10.2669408256724	9.79853223444859	10.427144322478	8.46548652884019	8.74871896289683	10.8943893800429	9.02777125073487	11.0823924665434	8.01783550725068	9.54817190768253
ALDH5A1	12.1135407787765	11.666656280668	11.8709110285326	12.1676885253931	11.5163427630774	10.7428114935131	10.1580949106024	10.4566386174588	9.32407009786834	9.17185902156034	10.5187353281687	9.63961483606915
ALDH6A1	11.0498499319391	10.6155158903287	11.6061538611171	11.9138874117092	11.0929267810302	10.3137834664681	7.94317091250567	10.9209561895313	9.05841559130269	11.065744985931	11.0134489426273	9.41590551392923
ALDH7A1	9.74467009548884	10.0980405934943	9.60082946974758	9.25284052197538	9.19532605764631	9.01004406292092	9.41051270901	9.44430916607886	8.92014738569338	10.2449427155689	9.83051556560817	8.94732494458097
ALDH9A1	11.4445060834865	10.7363403086361	10.6437758902002	11.1908216370673	10.7081269689975	11.9541498099085	9.73895756676664	10.9792862563597	10.4611129675525	12.1015412322474	10.1232936147541	10.722331465242
ALDOA	13.8963924221065	14.7316795687113	14.233195513808	14.0116583978661	13.7713548524475	13.4646061570066	13.330218921303	13.2006405497533	14.3902024864022	13.6138995386805	13.6644033703768	13.6216515181787
ALDOB	4.01368584423794	3.88603443635286	4.2507408336576	4.16891804523405	4.18187260775495	4.20683117663051	4.10840999023575	4.13116890896432	4.40920394576058	4.13116890896432	3.91554438111496	4.09537966110335
ALDOC	13.511604784443	13.4115524436382	13.0844877245874	12.7096712474863	11.7730421943332	9.94240469265853	7.68770707454881	11.4997013594549	10.1791311629808	11.8445674667986	9.87751517008213	10.4581807564249
ALG13	3.22659200671828	3.45631641899969	3.15414178134617	3.16029683939576	3.12489501888559	3.18106741177072	3.17852358470354	3.15353019080042	3.12863660379892	3.1414479408171	3.22229713947059	3.11766293949852
ALG3	5.9931990569209	6.17059842590605	5.86659153978186	5.63780897972563	5.60037813687316	6.50778886084423	6.6654270528562	6.07666695726934	6.08215813928448	6.0035160911701	6.81592361881307	6.35813854678972
ALG8	10.4001863984551	9.72415841654905	9.48030245283294	9.68405989534361	9.74689681766555	11.0946615465144	11.4445060834865	10.9740843835509	11.1922495477951	11.2600610735266	11.0260022405817	11.2909494555167
ALK	4.41697533703667	3.11690199038419	3.30289541225089	3.30888942368596	3.32398833930411	3.26247804981445	3.44682686436015	3.33878156547331	3.29215725560543	3.25816435203838	3.32588559391277	3.20191160087028
ALKBH1	6.37969272205907	5.84357388826802	4.91367676072954	5.54409718809021	4.50466528857699	5.91062176666708	7.2521058631573	5.99149000182138	5.81838718048422	7.31148406155036	6.08037937316176	7.51232388099901
ALMS1	5.24866159842389	6.33756627879035	5.36730414434662	5.03440799069073	5.24055860637342	5.52523492047412	6.2693313051659	5.81534328979591	6.01817051114337	5.62733669704687	6.06249778293441	5.11985295648993
ALOX12	2.17939168270026	2.17279247813329	2.18558341508131	2.169652394593	2.19381458155762	2.19980240187235	2.17094828163376	2.16488868657018	2.19381458155762	2.20122687135872	2.20122687135872	2.169652394593
ALOX12B	3.0691717435914	3.14822479888847	2.77660820324426	2.80625946227563	2.81549480325375	2.76468930344969	2.81016599774909	2.79455088770162	2.77660820324426	2.81277801251895	2.65058981093354	2.82848987884284
ALOX12P2	2.95713451704001	3.09116506760293	3.17212733787221	2.98925899657666	2.98414502363125	3.02354053014136	2.92488233415232	3.32532547207966	3.10668457141348	2.95451291052846	2.91401503770153	2.98494372672319
ALOX15	3.04838014230634	2.91401503770153	2.93024245054611	2.97368579575442	3.26407823674814	2.92232218466973	2.95014402921457	2.9577457715684	2.93755318777718	2.97412583956375	2.76210736287944	3.21678845967283
ALOX15B	3.28033813501028	3.28110592008252	3.24519625314726	3.25688075451307	3.28845419452886	3.34193796283427	3.18106741177072	3.63281094308841	3.26567066380818	3.61162527075557	3.18032760085414	3.25816435203838
ALOX5	4.79940364263661	3.31559959429798	4.85804137324626	4.12164989061384	4.82279426104149	4.95273643260873	3.93985690403779	6.38099822125392	4.98416722095523	5.23235551949711	3.23977110275267	6.72565409630304
ALOX5AP	9.92078719367413	8.03806276994811	8.21702795128658	7.94317091250567	9.34550974930469	10.5542258607919	9.69579686091851	11.7597603454127	12.582467469238	10.7977504504849	11.3149972501735	12.2534343644039
ALPI	2.70298922039547	2.69973822826287	2.74127675992202	2.76838689023964	2.7773718432119	2.76906393509546	2.72890914433141	2.69542001192505	2.74311605456728	2.76838689023964	2.94580115419284	2.77873956174766
ALPK3	8.21161744203416	8.66615318644477	8.35544567979043	8.3337372126413	8.08019440251726	8.01636510891496	8.01105548045378	8.04219146398802	8.23485688835441	8.07903420081943	9.43639071250287	7.93280158537122
ALPL	4.70195328458468	4.1397155858584	4.65983621543793	4.32342231167116	4.63382670311643	4.30384026507672	4.13656211114136	4.13022832707032	4.23598556518767	4.11880400115311	3.81241172409148	4.7340640394004
ALPPL2	3.89677835143218	3.78240333742862	3.99349927973469	4.06258703858602	4.08087818769124	4.05856000873813	4.06038330914599	4.03115610215566	3.98026921372087	4.06872842857648	3.64531839271788	4.03200196742738
ALX1	3.22303936544439	3.2732355107	3.2379687323609	3.11496313651769	3.07216040946677	3.28368825141915	3.20132851868192	3.22565645070409	3.19422013489769	3.11268178100956	3.29837733217292	3.34268212658296
ALX3	2.61663785949528	2.58647887683837	2.63345398775687	2.63853880370139	2.64121314471248	2.65355917864813	2.62933300656526	2.65355917864813	2.61770775923436	2.63674195718898	2.65355917864813	2.66356699683505
AMBP	3.16750784206521	3.14079578092002	3.14304118611573	3.17788223609615	3.21719671058583	3.21219435212038	3.2513037917271	3.14484678302788	3.15353019080042	3.18726368612622	2.97297461344454	3.18726368612622
AMD1	11.032094852544	11.317543860787	11.486805804173	11.3975691439494	11.8138397245427	10.4597882671756	11.0571759187524	11.2517447261596	11.3921479048319	10.2874223166483	10.5286425817568	9.77112998983517
AMELX	3.22417521941178	3.24042331939408	3.93305957687104	3.55252045684439	3.16750784206521	3.17980476748336	3.03634217405262	3.17980476748336	3.09188457933231	3.15956588277043	3.30888942368596	3.13175531779653
AMELY	2.69973822826287	2.66041329834103	2.73485348012947	2.74197700231391	2.74311605456728	2.72890914433141	2.69706057611016	2.74874187019211	2.72009709439394	2.74047915473859	2.63433919255475	3.57072389016132
AMFR	11.4298855294602	10.8194717165937	10.6669873663243	10.9934702619519	11.0102963579232	10.7398659010871	10.8162094624687	10.9314376586267	10.5443563789598	11.7811048381655	11.215558422142	10.2607798295953
AMH	1.72175458867812	1.72175458867812	1.7082640941531	1.72175458867812	1.71757981986765	1.72581935371409	1.72581935371409	1.73063302176404	1.72581935371409	1.73063302176404	1.74564570660931	1.7082640941531
AMHR2	2.56618947877169	2.62772763516047	2.57485522348722	2.56172584132292	2.57485522348722	2.58647887683837	2.55414275387286	2.56765020353536	2.56172584132292	2.57485522348722	2.7297862033542	2.54822326639465
AMIGO2	5.89176742269862	7.03901386663933	5.70851114967858	5.68974369062172	5.71306093410766	6.42966696500177	5.66601052080768	5.43646082564876	5.84217471935947	5.73750782724141	6.30040477906119	4.89509475641929
AMMECR1	3.35229459989591	3.21641964257153	3.38880707907358	3.38099837211817	3.4105894181787	3.42269424039982	3.3876443685497	3.39650644105116	3.36352448229415	3.40259027391629	3.88454364747151	3.36541603697954
AMOT	12.4160318228994	11.1849580345834	11.4323879692377	11.1159859282571	10.6902109037314	10.5964029941029	11.6509391283478	11.0006021925604	8.33213150381297	12.4754753684571	8.89730241291159	10.3858256735757
AMOTL2	7.48592192036341	8.72270892599869	9.30859068102365	9.08170169149569	8.91160971477004	6.69572771159443	8.59650087260539	9.19965191979229	7.40049837782656	7.43040876576006	4.69465319735483	7.7125345388639
AMPD1	3.09116506760293	3.00233789377899	3.0105251103689	2.99964323493159	3.01857395309115	3.04362657669388	3.01356911903774	3.01272031118403	2.99569809091949	2.99381586154101	3.07143385683901	3.01132635483908
AMPD2	8.81676093853708	10.0249204327026	9.18642573569904	8.57202279039724	8.46846588420925	7.05811041908857	7.89599353453204	6.94697428529417	9.04758360011274	7.69005335697079	8.14269092910331	8.30998924795173
AMPD3	7.32945079967291	7.78229615050614	7.11257139353508	6.64921762797904	7.06097636178685	7.8555823060885	6.44250063738345	7.09811444271849	8.06614458934714	7.33585479802196	7.93916104118478	6.88799770119493
AMPH	11.703052038522	12.5257845491976	12.7130217661911	12.4996197718997	11.5934347001841	7.09934807471708	8.57724161925586	6.18047091584766	6.00670894942066	5.54905707080157	4.52494216506344	8.22699376574787
AMT	7.58901498678949	5.48676719885757	7.16288504059919	6.81137881985132	6.91615229116046	5.54409718809021	6.90811534740282	8.23107899054715	8.53153801841638	8.18870432864209	8.95511915796316	6.11313197099936
ANAPC10	4.88510622348638	4.33194523412526	4.71521396039262	5.05277091788257	5.38099389502675	5.9088892262384	4.95419981973214	4.61415923052449	5.07395669818268	4.83279329913494	5.53269486934656	5.82187660403345
ANAPC13	10.7823559679753	11.2081156698174	11.7506588353015	12.1643907574998	12.2534343644039	12.2092494489909	11.5771148738935	11.6437926601783	11.6437926601783	12.0402035848621	11.666656280668	11.4849343223275
ANAPC15	9.10341204536522	9.15413251024584	9.39768365091073	8.79037798661598	9.23061945573083	8.53874628318382	7.59008373759365	7.69172672972739	7.8877506961627	7.04921398125281	8.95756311017164	8.29589590737251
ANAPC5	10.4476037848872	11.7480713205339	11.019972447015	10.9284401177878	10.807480795815	10.6155158903287	11.2327045693063	11.3015957052644	10.9713183024973	10.8061491607138	10.4709158204673	10.7043302733831
ANG	4.13022832707032	3.63660590003666	4.2218404388578	4.28188605376651	4.3981760572666	4.47189242271138	4.279097662407	4.74994818339935	5.92186015794202	7.31610926962884	3.79064518492579	6.59574271252004
ANGEL1	7.32438876595007	8.38230121082813	8.21322557785444	8.64852291487003	7.73644499579055	8.33095128408106	7.99186923178636	8.59650087260539	8.20340339774666	8.0433948139664	9.12658926527424	7.74324938287109
ANGEL2	3.15684686122055	3.18106741177072	3.2061490866621	3.21678845967283	3.17083465631633	3.21414004263135	3.27600462880965	3.16886878021108	3.58367935802722	3.24779272908746	3.09407969566704	3.21719671058583
ANGPT1	6.13327717605268	4.94102936156917	4.74704717365397	4.95273643260873	4.68535124570246	4.97054599856286	5.09168605372839	4.72888440768343	4.50337663237003	6.14868295912292	4.98416722095523	4.69293578575505
ANGPT2	4.47350218104023	4.00141312456238	4.08087818769124	4.14861227253033	4.01671147917093	9.53656261612248	9.12375176795992	6.46307440522197	9.9641232875165	9.9432058038768	8.46028170603878	9.11779825334749
ANGPTL2	8.35792522850561	7.64814752202767	5.91442966432736	6.57014619047873	7.36247185105685	10.1580949106024	11.9047542699535	11.5477734186598	9.85494901552274	9.7598515872529	10.730423503559	10.3988298326116
ANGPTL7	3.15885543567254	3.23408325228907	3.15743131554914	3.1773670262675	3.18969035705963	3.21577719031827	3.17212733787221	3.16333859367664	3.15148530358528	3.16951295935147	3.7270827245336	3.15466115611356
ANK1	2.84840362221449	2.81710571607472	2.87930591073463	2.90141025595627	2.89271700785749	2.87078746495766	2.92108365228956	2.88319175112412	2.87823828122824	2.8724278500124	2.77304430007526	2.86568722430632
ANK2	9.11899677444621	9.65852728295792	10.0483090525444	9.7972512797648	9.63695083256177	7.92499463591019	7.13702691351379	8.65626831040106	7.47232062417587	8.51950350455249	8.59878337521069	7.25668175708663
ANK3	11.0084979116107	11.5163427630774	11.786667903096	11.6903330650083	11.5516050191438	4.91367676072954	5.07996428851088	10.2348957875907	5.07996428851088	7.01879062467354	7.90993957750272	7.5809364388954
