id	GSM335197_Control	GSM335198_Control	GSM335199_Control	GSM335185_Treat	GSM335186_Treat	GSM335187_Treat	GSM335188_Treat	GSM335189_Treat
CACNA1C	2.4783721248472	3.23474847816154	2.48098191346865	3.16828464342122	3.31034170557921	2.66978878703656	2.06459569544917	3.18335562789494
CACNA1D	4.47840428482213	4.55224558885242	4.01092389426497	4.53281672608735	4.3340095504465	3.75723865689317	3.73533604407908	3.24556737478864
CACNA1E	4.89266569391994	4.38147126512119	5.01261985512802	4.59157964509202	5.18170624508086	3.61666805154054	3.10410043551855	3.35033337007801
CACNA1F	2.39191321914955	2.78402047950748	2.57946467320549	2.32081021050247	2.34376479467421	3.52005480815224	2.18656746531562	3.00609959225666
CACNA1G	3.20275515431655	3.00361093113617	3.08565758507505	3.42768593259001	3.41684458292754	3.13127616583946	3.98185586201323	2.82563774549129
CACNA1H	2.56697342008824	1.46056083712003	1.88473491353345	1.7309622200114	1.39870720697696	1.61414310147751	1.70427084039067	1.51779661877958
CACNA1I	4.44219992661966	5.17135301294863	4.05773127662605	3.78986234953397	4.00711868987941	4.41068767901896	3.63846767078362	3.75723865689317
CACNA1S	4.42402865506799	4.19881192124888	4.94726948639197	2.68613790724059	2.31375370464191	3.27482859193193	3.95091663431961	2.26108231188751
CACNA2D1	4.25850230086239	3.86533324909476	4.40475387953564	1.99233170283283	2.14387994046451	2.22055841895702	2.89413105119585	2.99514359593361
CACNA2D2	5.53144613240354	6.11415554682027	5.93757662317098	5.2276243751131	4.11609160060277	4.63182747319929	4.95631239117841	5.48471507991767
CACNA2D3	2.34376479467421	5.55422247034029	5.28240710276883	2.71315703976574	3.36352833417873	2.52802320487397	1.74935284130404	1.799983456012
CACNB1	4.70585173112043	4.98263486896752	5.00427343374105	4.64870897947125	3.75288928234644	4.31347791388233	4.32587492683665	3.86899138605751
CACNB2	3.19703832302658	5.57280729231699	5.1750049832161	5.08430146589162	3.30283618166386	4.67611823218997	4.07179965628467	3.74725272744985
CACNB3	3.42992228299236	6.2916765653896	5.76196230815583	5.15160970641177	5.34806571958839	3.94948883500242	4.41809712970203	5.32231549856898
CACNB4	2.87794226126562	5.12509973246393	3.64929586631457	3.21946021275072	3.00047440658457	2.61816364011483	2.85167210446832	5.65982329659165
CACNG1	2.59987852008334	1.83015029008123	2.1348601886032	2.97596336307311	1.70307171188298	2.99005784612273	3.36352833417873	3.16310728332791
CACNG2	4.7043572653594	4.80619459325823	4.83966864358721	4.60599256251462	2.98834139828636	3.73806538457999	3.62581273231574	2.0121495792384
CACNG3	2.18974235665383	5.82512449029603	5.40242540465738	3.891531703167	2.32287359216049	1.80751602918042	3.35835638860946	1.67521824719574
CACNG4	5.38193506699359	6.71568899887659	7.04815801565144	7.19094464118064	6.65008834927581	5.20973691593449	6.07707420740081	7.59175223250851
CACNG5	3.0742186167998	3.65342954413816	2.37269816857201	2.51773796161871	2.4713144035953	2.65136370272998	4.59835112574868	3.44167928056744
CACTIN	5.29610885275382	4.68284731851301	4.52719991747251	5.02732872213389	5.35004000990528	5.15223318426224	5.17428869200829	5.2812554898639
CACYBP	7.41180495432512	7.75018520344551	7.48744377060868	7.29082529089083	7.48744377060868	7.2325389723262	6.99440132362433	7.11182546701365
CAD	5.17135301294863	4.45363312803061	4.77684994583389	4.98865848608494	5.93070668875083	5.66991289633251	5.56960849236098	4.15519747269771
CADM1	8.41358367685186	8.43106597116715	8.32015913179502	8.71231751413799	8.74321195015898	8.16379577834966	8.55972005322358	9.08466093229261
CADM3	3.88289160625748	4.65982565175967	3.57337560786088	4.7127958839094	4.63433298504837	3.64098274637659	3.78736148751472	3.77728597858536
CADM3-AS1	1.81049650346296	1.87764545561027	1.90070194465488	2.87794226126562	1.93269374698152	2.18499357942685	1.96060627367914	1.99164962893386
CADM4	4.14441764200918	3.45086571081308	4.11271416660145	3.91700113474066	3.65485713573982	4.15364124921982	4.1434387081118	4.36620472478322
CADPS	4.66359316139262	5.86600707392526	6.24162647049669	5.96292562308623	3.4676840420545	5.80699561743992	5.10900953785691	5.58098466421091
CADPS2	5.46970614258814	7.36588257335659	6.81983633078418	6.02849803897357	5.77177348493144	6.2768511351202	6.10108846604596	6.574791718127
CALB1	4.01121315197942	5.17467614710597	5.04849614773707	5.03320299549481	3.11720791216193	5.29939562809624	3.38227197310642	3.0905832375754
CALB2	4.41416852105484	5.96505008006366	6.09276922997718	5.42850855126452	4.98895640999118	4.71757380545754	4.06215175820229	5.03068081209206
CALCA	3.13127616583946	3.83891711059993	4.40755246709733	3.58381449680392	3.51951740064313	3.77952617307564	3.7847125848261	3.752256335889
CALCB	2.54401831091389	1.79166828607043	1.72822413581944	3.79591494292274	2.92885059890568	4.17762363321332	4.02685149911449	4.46896767000244
CALCOCO1	6.89174890971194	6.54633288132852	6.61101165540555	5.97580656970752	6.20397263340781	6.67631711120772	6.05821975875595	6.28832143451968
CALCOCO2	7.91036822571575	7.52029886249847	7.32637513140509	6.92399699554959	7.77822256321102	7.86238418109645	7.20966046155023	7.0921263434647
CALCR	3.50988663602425	2.43496304452956	4.24018954805505	3.74615772971965	2.53428373738429	4.09310189701567	3.29418728774116	2.84094119527323
CALCRL	4.81713692031627	4.02273323603881	4.06580941803859	5.4770884275612	5.72953670409447	4.0602361453813	4.19163244604332	4.77848726513728
CALD1	5.89816112673643	5.64058042280754	5.55560733933584	6.55011106039731	7.17267145050434	6.41062918500731	7.36195180098258	7.26719687583681
CALHM2	4.2534007522713	4.75992867804151	4.32506019709221	4.33145045312961	5.37546558000334	4.91814212984466	4.90349008083732	4.67095213594824
CALM1	8.03998928002217	10.3700537708603	9.75449402907263	9.58826162072614	5.57926649678379	7.51610519982794	8.41769761189815	7.3610826362331
CALML3	3.76847623337638	4.31347791388233	4.80651579792154	3.48821086209759	4.46259527993035	4.26258386365197	3.93468344624736	3.14710667602565
CALML4	3.33594390912255	3.15906211171045	2.18301359160563	3.68634214100771	3.7717387923471	5.23653390251381	3.29244172947679	2.78402047950748
CALML5	4.15195603154933	4.48626648687877	4.66297173862559	2.37908736554951	2.03849604685614	3.34585024893181	3.23229226934177	4.1533679243322
CALR	6.7799716586374	6.23800968639541	6.50653946485543	6.47729372557345	6.4628147479832	6.67770813217257	6.22400757804355	6.98402990482689
CALU	5.86637940174925	5.59925490549328	5.24580397315545	6.67770813217257	6.79876657011783	7.23616195450701	7.10332216557049	6.96606230955789
CALY	3.31894702558572	6.31231473567823	5.91097532696902	5.76375879549371	3.37435235048498	3.00513198380478	3.68171281483022	2.95473040980013
CAMK1	4.92650738853654	6.1564823644003	5.93649716728914	5.77213221152534	5.73541749949091	5.75663226900334	5.60957343600427	5.64475199940527
CAMK1D	4.09168875826952	5.44618357709134	4.56637901572194	5.16104788712348	3.21023882757885	4.12126215719703	4.97982164013406	5.2347563572318
CAMK1G	3.66734734231641	4.6281220233185	4.67894894087496	3.99567212377172	3.55164725215133	3.48910304068295	3.92410841493811	3.35202430368249
CAMK2A	3.22864221525845	6.78617507034216	6.67028451959098	4.59595182077702	3.1908902054033	2.76090333867003	3.67625808550458	2.31706277315213
CAMK2B	4.74933744992622	6.23967944608763	6.2553361925728	4.96715172666967	4.59384811833849	4.38288044280468	4.37870635577397	4.77925308888186
CAMK2G	6.1894137733699	7.10188306789695	7.26392345723137	6.32442491236651	5.99149035894022	6.23352441126333	5.56812740713636	5.0612012628538
CAMK2N1	11.3486529687102	11.5144293521701	11.4888027844786	9.48134403747063	8.62120983067228	9.9020062957845	10.0250987566846	10.0313686424596
CAMK4	4.62578336985419	4.26172487925306	5.03125967599794	4.32698133962534	4.59698810743344	3.86533324909476	4.73046502010066	3.90936678230841
CAMKK2	5.25203751034179	5.9940659216671	5.95421401025302	5.00427343374105	5.12133248665792	5.5424907163277	5.34729190387749	5.65861371655914
CAMKMT	5.09297554292971	4.55264929326016	4.86089993760847	4.75899811578425	5.68467450668494	5.23856488418541	4.90737285368817	4.54460365596893
CAMKV	3.47932462669854	6.42201421629974	6.27833788436257	5.01562931095368	5.04102452534352	4.28399805853597	5.42322118115024	4.13115248039357
CAMLG	7.84442174526904	7.81757389258583	7.59287886552265	7.83653002182005	8.29631858601745	7.39465553623359	8.011066596173	8.34491814043676
CAMP	2.89739085978388	3.24393204171302	3.27958115595152	2.92812347545391	3.07613376316476	3.17868103920167	2.91123861027565	2.94352101001854
CAMSAP1	5.82975558112511	5.41964495744325	5.3713319162399	5.4967220551271	4.76448131510827	5.13001735846439	5.37441697690683	5.64083653229327
CAMSAP2	7.27322676115258	7.29368541313105	7.30356783786957	7.42457908136938	6.61801311802318	6.47676090662271	7.12381518304984	7.30944845345943
CAMTA1	6.73959228810276	7.73588202676325	7.35251981767101	6.19459502768871	5.69210250798371	5.60742007432672	4.56123840437806	5.04160525299368
CAMTA2	6.37179583973071	5.9659171822463	6.09815198248409	5.47169718296216	5.45666933922697	5.94444674940539	5.59068896060273	5.78111761602981
CAND1	6.29968741521816	6.06620843707837	6.07432309996218	6.5417752928957	6.37208862298367	5.9659171822463	6.10274789290032	6.2801710483432
CAND2	6.38056303990389	6.31132515998371	6.22702447276563	6.74941910261174	6.0464937662848	5.03847231449143	5.50962684882285	6.38577772613248
CANT1	5.96814425615005	4.94887694479006	4.6947332559252	5.92464575066654	6.06855186028591	6.04486841550632	5.74131848388071	6.64026911698734
CANX	8.48487408149296	8.58572101286688	8.52909177914848	8.78470549465999	9.24303142991376	8.81783130758861	9.0122977647564	9.06127535080042
CAP1	8.51806658934438	8.41580271843804	8.39585105705909	8.23722691847747	8.3356116454119	8.82280969868808	8.30161220734223	8.46318308168246
CAP2	5.10755745504682	8.03340244038466	7.67378751853622	6.67186676820029	6.83660280227997	5.72953670409447	6.5709670292898	6.38108963303502
CAPG	4.99870108728319	5.83000752524718	5.39964170130741	5.41940106905746	6.8324833821813	7.86451132614482	6.2987157054182	6.55520738026874
CAPN1	4.27510205657346	5.65115840241371	5.26138300193913	4.75577467789232	5.65941288605985	5.39340447442202	5.7001911503667	5.2329714869212
CAPN10	3.80972450744082	4.0091849795229	4.01842050835824	4.22452979324026	4.240841490364	3.86943038582055	2.83762977704065	4.7273307125932
CAPN11	2.11344763863595	1.93789988518772	1.93205424534651	1.73710703037488	1.83903616096765	1.59586605706184	2.87506364149452	1.38918987399949
CAPN15	4.51109113733407	3.40227219017005	3.97016873204862	4.44659392777308	3.84800987932713	4.35875293625549	4.45875461495394	4.23804525409095
CAPN2	8.13006788259797	7.70376687504443	7.83405353752199	7.62094156392342	8.40886108967447	8.83568889705555	7.16327928810919	8.22447836355177
CAPN3	9.39225100804562	8.63924002295114	8.78470549465999	6.03277960739096	3.9016266904736	8.61212980205472	3.92512111271737	4.83442367311854
CAPN5	4.44883886439461	4.34100998531096	5.57087036120558	4.42589068690093	4.62909436828296	5.1186649992014	5.77469386999707	5.9254339537416
CAPN6	3.07772867568289	3.22920474714264	2.38317339969481	2.52064478990616	2.42119288900884	1.66653669476467	2.59754276730085	2.66143799201658
CAPN7	5.50213780916013	5.11638173991578	5.03505726433284	5.61809887860372	5.91124764778026	5.56597606798133	5.83504896986572	4.80522016843652
CAPN9	4.31159379021072	4.03449800307985	4.94499708209555	3.83023757415759	4.16413148401735	3.06734769043315	3.89771156569128	3.66497593361518
CAPNS1	7.99695079171391	8.35695912072601	8.07554842662635	9.04082010717701	8.79382158147771	9.09498841377193	9.67124333238891	8.41118111131068
CAPRIN1	6.86860720956946	6.82491284968549	6.80546925380064	7.58748912400405	8.36893482387866	7.25324269407867	8.362182236666	7.6250215185948
CAPRIN2	6.3176006166726	7.1759118634411	6.75759224069252	6.69157425814224	7.20966046155023	6.97409156645968	7.43991563681575	5.98630018170982
CAPZA1	8.87699955522068	8.43025021038822	8.29469946484647	8.31313522818275	8.53917131271889	8.71691425626942	8.36522074703643	8.71231751413799
CAPZA2	7.04538797750155	7.56219636884426	7.20068231582528	8.05877630625982	8.29907113706157	8.36893482387866	8.52909177914848	8.18914917737433
CAPZB	7.41022368837189	7.28054910563635	7.40663073866464	7.60147338447372	7.82774179463351	7.92375957059628	7.6304666284454	7.85702339334112
CARD10	3.17365116332189	2.17187630069741	3.38812842294392	3.76904030642324	2.04130426042255	3.13339145422543	3.95599071819883	2.64638386963787
CARD14	3.87223193704136	2.68098505833231	4.26079530395925	2.88998974622957	3.53563418436159	3.84042898433489	2.6665843357287	3.59300177959702
CARD8	5.5598540251661	5.72350255509749	5.48766241190051	6.17395401674173	5.95293853302486	6.17090762966722	7.21442589059447	6.61101165540555
CARF	4.93233494563018	3.79886208782928	3.4206490868451	3.08763993813626	3.78299638339855	4.05706607064095	3.75603212848656	3.58711399580874
CARHSP1	6.44866535907085	3.78232973948642	6.06180243989087	6.19008217197342	4.54746988106769	6.48940339723308	5.10658424450934	6.68666148028873
CARKD	7.24075619663328	6.86480997395964	7.33375828377579	6.82286985522259	6.73986346767828	6.49859372982379	7.53472595914802	6.40805567846356
CARM1	6.01644708762051	5.87487991679795	5.0906453460288	4.85992531841966	5.54573643525346	5.63423001906069	6.3404295031033	5.80331409214733
CARS	7.51086495613573	7.86684924974923	7.85946927260272	7.64338432639472	7.80355040613747	7.71906350551076	8.91145602795047	8.47978294568992
CARS2	6.11979465504956	5.40844054483762	5.73202324573453	5.39615554891119	6.0722389599059	5.8233239126849	6.12946899721367	5.61224255013272
CARTPT	5.52847666297194	3.10329982550118	4.94645634385209	5.09215771509312	1.96993064195943	4.08707349448983	3.4710797885112	4.646020255741
CASC1	1.39192632353369	3.75288928234644	3.33155731811263	3.29102179247287	3.63332353127897	3.77063584507475	4.20838633120483	3.00047440658457
CASC5	2.59173938125772	2.08324759204279	0.7324517688126	2.0539016234655	0.684344572581203	0.741396124441122	1.11390611666468	1.19234443333443
CASD1	6.65877009685621	6.79698124414714	6.8757942417608	6.52899287046927	5.42890646438666	5.84552987202053	6.15390129110876	5.70817185041865
CASK	6.89221803490276	6.57925700225354	6.67479707362172	7.6250215185948	6.6928079659214	6.42393439715414	7.94368409622776	8.07295979518047
CASKIN2	5.03378032381596	4.2826191366431	3.52547163303987	3.64929586631457	4.41640774904214	4.240841490364	4.76964463120959	3.26118341875857
CASP1	4.88028328869502	5.52755494420465	5.36049534528786	5.23547596564504	6.49927913483869	6.19459502768871	6.55732899783823	6.07009142498702
CASP10	4.31724485508219	4.24618329577744	4.4285002580382	3.01197166378607	3.66312642821336	3.25769581267077	4.3810334627626	4.15578092341618
CASP2	3.213141475971	3.4106958905636	3.96073193865039	3.64451593647442	3.35033337007801	3.20020538593792	4.13343491369122	2.75220819344549
CASP3	6.12280583336559	5.34287710782783	5.83543289675811	6.36519263064406	6.46797349580206	6.18811188046495	6.76139275693064	6.75185084538494
CASP4	4.17126863204867	4.23324561031598	4.17443461345679	4.92120911153597	5.31327696217341	5.08504348668287	5.25248344381343	5.10607530791812
CASP5	3.93734766117317	4.3633281718651	3.85569025047708	3.17926866519831	4.29933014230245	2.62116775708367	3.98703421412947	4.42285130529966
CASP6	5.40625975245961	4.82553191872244	4.53038003282673	5.86942248489768	6.00001567754246	6.25941717163217	6.10569780255088	5.51783093814816
CASP7	4.96156577458731	5.38578812898349	4.1603680075676	5.20607339710112	5.81714270300453	5.84030805431283	5.81821968037319	6.37660483865641
CASP8	3.54854448457237	3.79923599147413	4.20514949889525	3.75288928234644	4.09207871334114	4.09677611727432	3.8190007712196	4.26789063183553
CASP8AP2	6.33659029489193	6.22866555502831	5.80745360990676	6.45897420554447	6.14978279373443	5.59718739752222	6.07568999369253	5.71783470004761
CASP9	6.09900885235634	6.32529063727719	6.37734464681094	5.88070974525116	5.83504896986572	6.15682416516223	6.30450148250513	5.44861610517274
CASQ1	3.81792869283277	3.52347939766173	4.30188674133375	3.59929378520559	4.93523127629588	4.53667767546376	3.97414050640697	3.83675180857816
CASQ2	2.86211179754819	3.2088864257039	3.24654966582279	2.34376479467421	3.04660470147645	3.53186394706978	3.91170538315622	2.48473683149015
CASR	4.41926427264526	3.27118214529257	4.54603231023298	3.62791303793929	3.45970832251488	2.81528566305873	3.48400962360908	4.33677690866928
CASS4	1.42494421295638	1.17697138812307	1.68541616165053	2.72862626624035	1.5479512240067	1.93680826141043	2.04002736366527	2.16713845682069
CAST	6.8882539190044	6.36877335784214	6.19565478937088	6.46054763973856	7.41022368837189	6.9765632412302	6.91702820897543	7.09878959298373
CASZ1	5.64269793622692	5.43033184060468	5.72990084745061	5.3020521048975	5.53200898323461	5.55737733955661	6.09348357443487	5.05803396174302
CAT	7.94061037756765	7.2790547869952	7.2152357417121	7.0921263434647	7.60299918869597	7.28843721341617	7.19997089319057	7.18187978887175
CATR1	1.14940360429139	1.45521021406956	1.05991064847243	1.43659341407727	0.889087670093093	1.27738125273741	1.42275842522656	0.91638647591591
CATSPERB	4.12951269148497	3.94575398506317	4.63088827244583	3.9128693458287	3.79459387130259	3.44673859785734	3.9602489971478	3.78563572752956
CATSPERG	4.48739445954664	1.68541616165053	2.3660256942984	4.69595446289587	3.38991197070055	3.97873432691024	5.13322398125136	3.82039738553479
CAV1	5.48729986139282	4.7127958839094	5.24642819890837	6.75890157477396	5.93826512177974	9.52821393115767	6.17504425187803	6.99997892355433
CAV2	5.10847531943455	4.69107668894097	4.7401556760731	5.97963703381059	5.16042872053695	7.53031857204792	5.36303113183706	5.02145451397053
CAV3	4.05817149755972	4.71723635809499	4.16380747319143	4.24273814792609	4.251734291654	3.46394924024907	5.85525077332532	3.74898527697488
CBFA2T2	5.46040129766733	4.94255398979286	5.16512763065464	4.47239469239236	5.21570383834026	4.90257243275981	5.12870439896285	4.33450660338797
CBFA2T3	5.02970034440336	5.25288767227047	5.10722136212087	4.09741823578129	4.60809451349227	4.58243230882953	4.53667767546376	5.51935934894096
CBFB	7.9733574667024	7.55943826188805	7.28113654658538	7.02697353508298	7.35729045846888	7.58655025798311	7.82905220224087	7.38486682432468
CBL	2.74356018467631	4.08762699434454	4.81243400999579	2.32976538359671	3.11889982639356	3.15495519290319	3.87002766941913	2.26572241814806
CBLB	5.84335959698836	4.74742953914475	4.40201661476164	5.61904313953271	4.9792400866237	5.54573643525346	5.28400576776856	5.30672487511618
CBLC	1.48904458458471	1.28800977356771	1.71852078282163	1.47434314325533	1.21264496718144	1.39870720697696	1.91022918774376	1.43659341407727
CBLL1	4.56300969780402	3.62993060244182	3.65421616320731	4.03768084786972	3.94413102924587	3.25806511974186	4.23187701895537	4.14178674623756
CBLN1	2.58208258103302	3.13248911797588	4.21522272844116	2.18140382225368	2.18974235665383	1.82083811555606	1.92246925988205	3.01487515260951
CBR1	9.27248445163534	8.81394257547416	8.86433039794575	8.71691425626942	7.23980450006334	8.35126008516562	7.09821492424409	7.07827403639021
CBR3	4.56845740282519	3.61172562183709	4.40133866001541	5.86471829818595	6.51841645048374	5.10251856883715	5.13707656449284	6.46054763973856
CBR4	6.56467974608944	6.45450067002775	6.08696312420872	6.02601012870301	6.42427725300448	6.48613814670669	6.78272618189406	5.95421401025302
CBS	5.69897682398145	5.5278130401739	5.40814354482815	5.74925858257669	6.17090762966722	5.38932072144155	6.28278098458187	4.97569870339016
CBX1	8.53642914418688	8.19999524083213	8.01980430496621	9.17683204920363	8.40704550393746	7.92960732955986	8.46087836714019	8.07152556869162
CBX2	1.73710703037488	1.84416952407607	1.83294202403828	1.65832151475497	1.61414310147751	1.94601731527788	1.74514822255027	1.76464401005498
CBX3	7.61741584348456	7.16721112890724	7.09023702927347	8.7753748719594	8.26810657790358	7.73947304816639	8.53231611028085	8.84087786349156
CBX4	4.77239043389889	2.57427838574118	5.08149427870111	4.33781806910005	2.69397493503703	3.44339657805276	3.07904598368612	4.17606249526642
CBX5	6.46477341949738	6.25091592122624	6.4052561721444	6.30865229154837	6.60215892816354	6.02750813531208	6.2969825329509	7.29762243196309
CBX6	7.21955038359485	7.67575291770357	7.74937599361719	6.80224756453272	6.13767362953613	6.58023974206593	6.7799716586374	6.99024751825726
CBX7	6.61885484109637	7.19424160205042	7.21246021694048	5.67461169264999	5.56262261359991	6.47431881687042	5.39378349464169	5.25469519562238
CBX8	3.20020538593792	2.99460191370417	3.0742186167998	3.07687948979309	2.82718222461548	3.03235562233747	3.39637376814133	3.05971286957586
CBY1	6.52956584911292	5.3187037462819	5.91424915623922	6.47466052396148	5.48417940876807	6.40249669288242	7.22397821435145	5.26988011512767
CC2D1A	4.38838223282389	4.43472439944049	3.95201604033124	4.3810334627626	4.99212746322416	4.46365005497062	4.94645634385209	4.79592948004231
CCAR2	1.22890675596836	1.65580882374481	2.20074309534893	1.31658609389272	2.64040586393633	1.09455135522129	1.15953009536058	1.38493829862114
CCBL1	6.11415554682027	5.98676051647077	4.72451646352833	5.43902539033824	5.47769568662437	5.71729073090219	5.32614868916346	4.95795867478517
CCBL2	6.00284805689354	6.74585960227205	6.23851788543337	7.03308310317477	6.74121634016663	7.06967780647982	7.09406357937819	7.00689345065989
CCDC101	5.82102030472892	4.98072200814292	5.6618616850718	5.5480971121331	5.54699652339036	5.12288191441559	5.84461803807631	5.39655097644189
CCDC102B	4.3084883117553	1.7866299886548	2.19337636341274	4.15578092341618	4.15700300427663	3.82381893471135	5.60708566040618	5.97931033714364
CCDC106	4.34551098518665	5.16104788712348	3.41117860760155	5.04333904963664	5.5380128907479	4.5454922271643	4.50249029399589	4.38460776841661
CCDC109B	5.28320576524795	5.8920625245817	6.02657103983155	6.04426845001844	7.07149425103176	7.20203132249847	7.69788020178077	6.82846384740074
CCDC121	4.73718844720557	3.7215787110155	4.23530203993486	3.78232973948642	3.28091429779384	3.702960020971	3.92620363960161	3.49264385940508
CCDC130	6.54396288922594	6.27083556879084	6.44532297169216	5.59925490549328	6.05821975875595	6.05039751605096	5.41438803869049	5.67493884275223
CCDC132	4.57177899041615	2.9629880441486	2.43340962341548	2.78891139330667	4.20387656079738	2.58118451348019	3.93951465677241	2.69180025607536
CCDC134	3.42137581475766	1.61015983489991	2.05150164861608	2.62335906648395	1.32032146044442	1.90002724340136	1.34714360216668	3.23896403710796
CCDC144A	3.72104621531734	2.51463030664967	2.71606683463483	1.40998222484833	1.74380728309891	1.0986422160341	3.01550586477798	1.74819068953515
CCDC15	5.44913468473761	4.52832147958893	4.93784971797478	5.34136971606873	5.13095258864674	4.82553191872244	4.76927577036757	4.59341487562852
CCDC170	4.7758091119393	2.19887647631126	4.33677690866928	3.63515974024205	4.33985795848192	4.53712458343395	4.43324272308314	2.37580961488699
CCDC176	5.93595234813441	5.37181133076447	6.86582602063671	6.06855186028591	5.47169718296216	5.53304183552283	5.51349029829427	6.20103964688521
CCDC177	5.092621545893	6.06379636401299	5.08475943478524	5.21703122582403	4.87369932898705	5.41630657984272	5.00571716494396	2.86151883759777
CCDC181	4.33308017543596	4.9432887498194	5.08320656649231	5.41890770628779	5.15395245740869	4.71561358944711	5.03276744797419	5.85031187011885
CCDC186	5.44111513784352	5.39725237532223	4.89446848541271	4.56414944000001	4.58243230882953	4.65745822516369	4.70823086598255	4.27510205657346
CCDC19	2.44421902981517	2.35025385486617	2.60600690112369	2.23066425922701	2.25375648966389	2.50642978462761	2.05287515560394	2.59089434781655
CCDC22	4.98807148196191	4.21070486226403	3.21252615181967	4.1450839811884	4.59521379983892	4.3282121666824	4.86533662712861	4.48626648687877
CCDC25	6.38024381373085	6.75341267371826	6.8931538455612	5.95826662684603	6.54340129303494	5.50151454538077	5.99006988746234	6.05159353978104
CCDC28A	6.50688357925384	7.20142411316859	7.10126195928391	6.83130405672877	6.5140685111169	6.87851487514865	6.4465136888319	6.27833788436257
CCDC28B	2.05741887553928	3.83634475414984	4.03768084786972	4.69308229804859	4.49625180243288	3.55816730375426	4.39147296392614	3.61972706201601
CCDC30	5.36912698691591	5.12038249082473	5.26351083921928	4.50854601479163	5.1788140236408	3.66407221427382	4.64807469631248	4.32650556500114
CCDC33	4.54896128661779	3.70909685920637	4.07614697798641	4.20561500283448	4.46206838596924	4.49236518804513	3.90196904983909	3.11260997313414
CCDC40	3.99077790570675	3.9411479684057	4.21070486226403	4.22264897723444	4.1227002393197	4.4681040627132	4.57249714549655	4.39574774157578
CCDC47	6.62685230842108	6.70403174992276	6.48613814670669	7.83505018101976	7.44142319115992	7.11182546701365	7.88483510301791	6.92541254930146
CCDC51	6.13900072120005	6.33187995780818	6.46618695055598	6.85686507537055	6.60106024173284	6.49032358907709	5.58162130607188	6.23021248341327
CCDC53	6.84203836680921	6.91702820897543	6.77495775472271	7.51372288576311	7.79367696707031	7.33051736258873	6.70806897121893	6.81898978139422
CCDC57	2.26108231188751	2.37908736554951	2.99566946285735	3.69876974587824	2.54607991250008	2.01315183255915	2.10734817902608	3.31447681126555
CCDC59	6.32204341088203	6.35660151008963	5.57778247494374	6.03737319527658	6.37615938455117	6.18855011309344	6.07341873324439	6.40614363349347
CCDC6	5.53561069526176	6.01421674670111	5.45256664979048	5.71836422795291	5.66029253146576	5.32938281955497	5.18145556680803	5.88367831409612
CCDC64	3.33882115417499	3.79591494292274	4.81172538357214	5.0999197952969	4.70585173112043	4.19324675398631	3.71234777045707	3.43921400309532
CCDC68	3.62581273231574	4.37060765078037	4.44743432313181	4.34243983695964	3.84133371561407	3.82887134351846	3.38991197070055	3.39722666579139
CCDC69	3.30283618166386	3.4461116774915	3.99439747281948	3.73767173303228	3.58484155586805	3.7054721973246	3.52005480815224	3.53254197658541
CCDC7	2.81465914858975	2.94352101001854	3.9179321451106	2.54194954469295	2.99836053063935	2.50049671166931	3.51084862373188	3.62531940056838
CCDC70	4.01302709454774	2.86446025285705	4.86128255593777	4.4911370565318	2.61266033325444	4.00200199517797	3.74005345265761	4.3590067843
CCDC71	4.40639280668552	5.1482600275642	4.81131155392867	4.54975598520115	4.87332009489337	4.78228745395787	4.67095213594824	4.18081576781562
CCDC81	4.15249823000257	3.25140314352514	4.64639451889134	4.49718851475765	2.84320723592059	3.49340169510254	3.37733766339766	4.12428569518453
CCDC82	2.61050016560279	3.06734769043315	4.32698133962534	3.4676840420545	2.64125708717247	3.31447681126555	3.17610256035077	4.25787939664385
CCDC85B	5.20940895841626	5.11190357767435	5.43033184060468	4.89689170481395	4.63851912474721	5.40242540465738	5.61513716495023	5.24798468967085
CCDC85C	5.17395499208251	4.46066965230235	2.43402944771555	4.97109735416895	3.135918624862	4.48574498763654	4.57382373855301	3.24918422381304
CCDC86	6.64026911698734	6.67699841408992	6.32903650825144	6.5219217644047	6.82931594807263	6.23310795625774	6.83835905433827	6.30731974218853
CCDC87	2.71491785591303	3.73090744641254	2.72540262442664	2.04130426042255	2.88105681760669	2.82894729233415	2.50642978462761	3.57496036522232
CCDC88A	6.40080814052921	6.13833194509637	5.83831097434463	5.14210758804434	5.19138685360697	5.05066543032903	5.34829000868551	6.07496924282859
CCDC88C	1.32203955668034	2.25863398540453	1.0671965971865	3.73143162468381	2.78954083234995	1.80397015936265	2.74914749418575	4.18272465311403
CCDC9	5.72929188643903	5.45666933922697	5.91198702259062	5.29908129375421	5.58268489853207	4.97073139451285	5.51866735143354	5.80261022495989
CCDC90B	7.94793888217371	7.51841556390641	7.51086495613573	8.38127525465392	8.02935823840786	8.02511995404533	7.53120028924206	8.1656649130597
CCDC91	6.45676912917209	6.78809768721661	6.54824879783631	6.28983990421108	6.54252132388303	6.75066265525334	6.0169744241038	6.28187783922044
CCDC92	8.17947449191093	8.47459686639401	8.48321967477115	7.67129670298164	7.34141619177147	7.51740122973854	7.33649295570849	7.65573541598569
CCDC93	5.19762746909158	5.33172108620028	5.15364152101143	5.46970614258814	5.51382329614259	5.21942690941007	5.42181203724334	5.35791781752617
CCDC94	4.45618886595544	4.1547051315249	3.77874806980976	4.43719411927263	3.82423050050546	4.64807469631248	4.82387477576623	1.98263613394157
